"continent","location","date","population","new_vaccinations","people_vaccinated","per_pop_vacc"
"Europe","United Kingdom","2021-04-15 00:00:00",67886004,547465,"38827797",57.195584821872856
"Europe","United Kingdom","2021-04-14 00:00:00",67886004,461618,"38280332",56.38913729551676
"Europe","United Kingdom","2021-04-13 00:00:00",67886004,388808,"37818714",55.7091473523762
"Europe","United Kingdom","2021-04-12 00:00:00",67886004,261096,"37429906",55.13641073939188
"Europe","United Kingdom","2021-04-11 00:00:00",67886004,258888,"37168810",54.75180126966966
"Europe","United Kingdom","2021-04-10 00:00:00",67886004,586339,"36909922",54.37044431131931
"Europe","United Kingdom","2021-04-09 00:00:00",67886004,557014,"36323583",53.50673314045705
"Europe","United Kingdom","2021-04-08 00:00:00",67886004,545511,"35766569",52.68621938625228
"Europe","United Kingdom","2021-04-07 00:00:00",67886004,507926,"35221058",51.882650214615666
"Europe","United Kingdom","2021-04-06 00:00:00",67886004,272020,"34713132",51.13444591612728
"Europe","United Kingdom","2021-04-05 00:00:00",67886004,105334,"34441112",50.733744764237414
"Europe","United Kingdom","2021-04-04 00:00:00",67886004,95763,"34335778",50.578581705884474
"Europe","United Kingdom","2021-04-03 00:00:00",67886004,286799,"34240015",50.43751728264931
"Europe","United Kingdom","2021-04-02 00:00:00",67886004,354051,"33953216",50.015045811210214
"Europe","United Kingdom","2021-04-01 00:00:00",67886004,616234,"33599165",49.49350826423662
"Europe","United Kingdom","2021-03-31 00:00:00",67886004,627008,"32982931",48.58576003383555
"Europe","United Kingdom","2021-03-30 00:00:00",67886004,503599,"32355923",47.6621410799198
"Europe","United Kingdom","2021-03-29 00:00:00",67886004,405039,"31852324",46.92031070204103
"Europe","United Kingdom","2021-03-28 00:00:00",67886004,441142,"31447285",46.32366488974664
"Europe","United Kingdom","2021-03-27 00:00:00",67886004,663162,"31006143",45.673837275795464
"Europe","United Kingdom","2021-03-26 00:00:00",67886004,694959,"30342981",44.69696139428092
"Europe","United Kingdom","2021-03-25 00:00:00",67886004,559324,"29648022",43.67324669750778
"Europe","United Kingdom","2021-03-24 00:00:00",67886004,580307,"29088698",42.849330180047126
"Europe","United Kingdom","2021-03-23 00:00:00",67886004,494805,"28508391",41.99450449315002
"Europe","United Kingdom","2021-03-22 00:00:00",67886004,412197,"28013586",41.26562818456659
"Europe","United Kingdom","2021-03-21 00:00:00",67886004,419618,"27601389",40.658438225352015
"Europe","United Kingdom","2021-03-20 00:00:00",67886004,844285,"27181771",40.04031670504571
"Europe","United Kingdom","2021-03-19 00:00:00",67886004,740655,"26337486",38.79663619617381
"Europe","United Kingdom","2021-03-18 00:00:00",67886004,660276,"25596831",37.705608655357004
"Europe","United Kingdom","2021-03-17 00:00:00",67886004,581855,"24936555",36.73298401832578
"Europe","United Kingdom","2021-03-16 00:00:00",67886004,529119,"24354700",35.87587803812992
"Europe","United Kingdom","2021-03-15 00:00:00",67886004,440051,"23825581",35.0964552280909
"Europe","United Kingdom","2021-03-14 00:00:00",67886004,282381,"23385530",34.44823472007573
"Europe","United Kingdom","2021-03-13 00:00:00",67886004,564263,"23103149",34.03227121749573
"Europe","United Kingdom","2021-03-12 00:00:00",67886004,457254,"22538886",33.201079268121305
"Europe","United Kingdom","2021-03-11 00:00:00",67886004,354372,"22081632",32.52751774872476
"Europe","United Kingdom","2021-03-10 00:00:00",67886004,341049,"21727260",32.005507350233785
"Europe","United Kingdom","2021-03-09 00:00:00",67886004,290223,"21386211",31.503122499300446
"Europe","United Kingdom","2021-03-08 00:00:00",67886004,254061,"21095988",31.075607278342677
"Europe","United Kingdom","2021-03-07 00:00:00",67886004,184384,"20841927",30.701360769445202
"Europe","United Kingdom","2021-03-06 00:00:00",67886004,448396,"20657543",30.42975250097207
"Europe","United Kingdom","2021-03-05 00:00:00",67886004,494235,"20209147",29.769239326562808
"Europe","United Kingdom","2021-03-04 00:00:00",67886004,446450,"19714912",29.041202660860698
"Europe","United Kingdom","2021-03-03 00:00:00",67886004,347406,"19268462",28.38355605670942
"Europe","United Kingdom","2021-03-02 00:00:00",67886004,276310,"18921056",27.871806978062814
"Europe","United Kingdom","2021-03-01 00:00:00",67886004,231450,"18644746",27.464786408697734
"Europe","United Kingdom","2021-02-28 00:00:00",67886004,205584,"18413296",27.123847207150387
"Europe","United Kingdom","2021-02-27 00:00:00",67886004,434825,"18207712",26.82101011572282
"Europe","United Kingdom","2021-02-26 00:00:00",67886004,537266,"17772887",26.180487807177457
"Europe","United Kingdom","2021-02-25 00:00:00",67886004,521039,"17235621",25.38906399616628
"Europe","United Kingdom","2021-02-24 00:00:00",67886004,480575,"16714582",24.621543492234423
"Europe","United Kingdom","2021-02-23 00:00:00",67886004,353009,"16234007",23.913628794530315
"Europe","United Kingdom","2021-02-22 00:00:00",67886004,210804,"15880998",23.393626173666078
"Europe","United Kingdom","2021-02-21 00:00:00",67886004,150896,"15670194",23.083099721114827
"Europe","United Kingdom","2021-02-20 00:00:00",67886004,344942,"15519298",22.86082120844821
"Europe","United Kingdom","2021-02-19 00:00:00",67886004,387200,"15174356",22.35270174394121
"Europe","United Kingdom","2021-02-18 00:00:00",67886004,468321,"14787156",21.78233380771683
"Europe","United Kingdom","2021-02-17 00:00:00",67886004,497257,"14318835",21.092469958903457
"Europe","United Kingdom","2021-02-16 00:00:00",67886004,377277,"13821578",20.359981712872656
"Europe","United Kingdom","2021-02-15 00:00:00",67886004,282491,"13444301",19.804230928071714
"Europe","United Kingdom","2021-02-14 00:00:00",67886004,239877,"13161810",19.388105389146194
"Europe","United Kingdom","2021-02-13 00:00:00",67886004,508208,"12921933",19.03475273047446
"Europe","United Kingdom","2021-02-12 00:00:00",67886004,549378,"12413725",18.286133029718467
"Europe","United Kingdom","2021-02-11 00:00:00",67886004,508763,"11864347",17.47686754400804
"Europe","United Kingdom","2021-02-10 00:00:00",67886004,455704,"11355584",16.727430296236026
"Europe","United Kingdom","2021-02-09 00:00:00",67886004,414973,"10899880",16.056152016253602
"Europe","United Kingdom","2021-02-08 00:00:00",67886004,356291,"10484907",15.444872848901225
"Europe","United Kingdom","2021-02-07 00:00:00",67886004,279850,"10128616",14.9200356527098
"Europe","United Kingdom","2021-02-06 00:00:00",67886004,551470,"9848766",14.507800459134405
"Europe","United Kingdom","2021-02-05 00:00:00",67886004,498227,"9297296",13.695453336743757
"Europe","United Kingdom","2021-02-04 00:00:00",67886004,484596,"8799069",12.96153622475702
"Europe","United Kingdom","2021-02-03 00:00:00",67886004,472011,"8314473",12.247698362095374
"Europe","United Kingdom","2021-02-02 00:00:00",67886004,376922,"7842462",11.552398930418706
"Europe","United Kingdom","2021-02-01 00:00:00",67886004,352935,"7465540",10.99717108109648
"Europe","United Kingdom","2021-01-31 00:00:00",67886004,322194,"7112605",10.477277466501048
"Europe","United Kingdom","2021-01-29 00:00:00",67886004,489934,"6181401",9.105560256573652
"Europe","United Kingdom","2021-01-28 00:00:00",67886004,416188,"5691467",8.38385921198131
"Europe","United Kingdom","2021-01-27 00:00:00",67886004,314707,"5275279",7.7707902795398
"Europe","United Kingdom","2021-01-26 00:00:00",67886004,312770,"4960572",7.307208714185033
"Europe","United Kingdom","2021-01-25 00:00:00",67886004,281725,"4647802",6.846480461569074
"Europe","United Kingdom","2021-01-24 00:00:00",67886004,221067,"4366077",6.431483284831436
"Europe","United Kingdom","2021-01-23 00:00:00",67886004,493013,"4145010",6.105838841243329
"Europe","United Kingdom","2021-01-22 00:00:00",67886004,480069,"3651997",5.37960225203416
"Europe","United Kingdom","2021-01-21 00:00:00",67886004,412615,"3171928",4.672432921519435
"Europe","United Kingdom","2021-01-20 00:00:00",67886004,366919,"2759313",4.064627224191897
"Europe","United Kingdom","2021-01-19 00:00:00",67886004,346922,"2392394",3.5241343709080297
"Europe","United Kingdom","2021-01-18 00:00:00",67886004,208641,"2045472",3.0130982521817016
"Europe","United Kingdom","2021-01-17 00:00:00",67886004,192346,"1836831",2.7057580234064154
"Europe","United Kingdom","2021-01-16 00:00:00",67886004,298751,"1644485",2.422421269633134
"Europe","United Kingdom","2021-01-15 00:00:00",67886004,345525,"1345734",1.9823438127246376
"Europe","United Kingdom","2021-01-13 00:00:00",67886004,288688,"678258",0.9991131603504015
"Europe","United Kingdom","2021-01-12 00:00:00",67886004,223726,"389570",0.5738590829414558
"Europe","United Kingdom","2021-01-11 00:00:00",67886004,165844,"165844",0.24429777896486587
"Europe","United Kingdom","2021-01-14 00:00:00",67886004,321951,"1000209",1.4733655555863916
"North America","Anguilla","2021-02-14 00:00:00",15002,1421,"1421",9.472070390614585
"North America","Antigua and Barbuda","2021-04-17 00:00:00",97928,225,"225",0.22976064047054978
"North America","Aruba","2021-04-18 00:00:00",106766,69,"12578",11.780904033119159
"North America","Aruba","2021-04-19 00:00:00",106766,2527,"15105",14.147762396268474
"North America","Aruba","2021-04-20 00:00:00",106766,2201,"17306",16.20928010789952
"North America","Aruba","2021-04-15 00:00:00",106766,2346,"7473",6.999419290785456
"North America","Aruba","2021-04-14 00:00:00",106766,2612,"5127",4.802090553172358
"North America","Aruba","2021-04-13 00:00:00",106766,2515,"2515",2.3556188299645955
"North America","Aruba","2021-04-17 00:00:00",106766,2627,"12509",11.716276717307007
"North America","Aruba","2021-04-22 00:00:00",106766,1946,"21215",19.870558042822623
"North America","Aruba","2021-04-23 00:00:00",106766,3662,"24877",23.300488919693535
"North America","Aruba","2021-04-24 00:00:00",106766,1329,"26206",24.545267219901465
"North America","Aruba","2021-04-25 00:00:00",106766,3824,"30030",28.126931794766126
"North America","Aruba","2021-04-26 00:00:00",106766,257,"30287",28.367645130472248
"North America","Aruba","2021-04-29 00:00:00",106766,1178,"31465",29.470992638105763
"North America","Aruba","2021-04-30 00:00:00",106766,1019,"32484",30.425416331041717
"North America","Aruba","2021-04-21 00:00:00",106766,1963,"19269",18.047880411366915
"North America","Aruba","2021-04-16 00:00:00",106766,2409,"9882",9.255755577618343
"North America","Bahamas","2021-03-18 00:00:00",393248,6890,"6890",1.7520750264464156
"North America","Barbados","2021-03-11 00:00:00",287371,440,"46213",16.081302567064874
"North America","Barbados","2021-03-10 00:00:00",287371,506,"45773",15.928190388034979
"North America","Barbados","2021-03-09 00:00:00",287371,364,"45267",15.7521113821506
"North America","Barbados","2021-03-08 00:00:00",287371,76,"44903",15.625445852225868
"North America","Barbados","2021-03-07 00:00:00",287371,431,"44827",15.598999203120705
"North America","Barbados","2021-03-06 00:00:00",287371,406,"44396",15.449018864116422
"North America","Barbados","2021-03-05 00:00:00",287371,2038,"43990",15.307738080738837
"North America","Barbados","2021-03-04 00:00:00",287371,1583,"41952",14.598550306050367
"North America","Barbados","2021-03-03 00:00:00",287371,1624,"40369",14.047694443767812
"North America","Barbados","2021-03-02 00:00:00",287371,2110,"38745",13.482571310257471
"North America","Barbados","2021-03-01 00:00:00",287371,2510,"36635",12.748328815364111
"North America","Barbados","2021-02-28 00:00:00",287371,1866,"34125",11.874893430443572
"North America","Barbados","2021-04-26 00:00:00",287371,87,"68923",23.983978898357872
"North America","Barbados","2021-02-27 00:00:00",287371,3116,"32259",11.22555859846679
"North America","Barbados","2021-02-26 00:00:00",287371,4350,"29143",10.141245985155079
"North America","Barbados","2021-02-25 00:00:00",287371,3705,"24793",8.627523306109524
"North America","Barbados","2021-02-24 00:00:00",287371,3541,"21088",7.338249162232793
"North America","Barbados","2021-02-23 00:00:00",287371,2948,"17547",6.106044103267205
"North America","Barbados","2021-04-27 00:00:00",287371,131,"69054",24.02956456984177
"North America","Barbados","2021-04-28 00:00:00",287371,123,"69177",24.07236638352513
"North America","Barbados","2021-04-29 00:00:00",287371,109,"69286",24.110296446057536
"North America","Barbados","2021-02-22 00:00:00",287371,2545,"14599",5.080192503766908
"North America","Barbados","2021-02-21 00:00:00",287371,707,"12054",4.194577740968992
"North America","Barbados","2021-02-20 00:00:00",287371,1426,"11347",3.948554307845955
"North America","Barbados","2021-02-19 00:00:00",287371,2917,"9921",3.452331654899068
"North America","Barbados","2021-02-18 00:00:00",287371,2379,"7004",2.4372675043758765
"North America","Barbados","2021-02-17 00:00:00",287371,2432,"4625",1.6094177909392389
"North America","Barbados","2021-02-16 00:00:00",287371,2193,"2193",0.7631250195740001
"North America","Barbados","2021-04-19 00:00:00",287371,126,"66130",23.012064543743104
"North America","Barbados","2021-04-20 00:00:00",287371,250,"66380",23.099060100010092
"North America","Barbados","2021-04-18 00:00:00",287371,1268,"66004",22.968218783384543
"North America","Barbados","2021-04-21 00:00:00",287371,216,"66596",23.17422426062477
"North America","Barbados","2021-04-22 00:00:00",287371,298,"66894",23.277922963695016
"North America","Barbados","2021-04-23 00:00:00",287371,233,"67127",23.359002822135846
"North America","Barbados","2021-04-24 00:00:00",287371,847,"67974",23.653743766768393
"North America","Barbados","2021-04-25 00:00:00",287371,862,"68836",23.95370444477696
"North America","Barbados","2021-04-10 00:00:00",287371,6,"61315",21.33653013004096
"North America","Barbados","2021-04-08 00:00:00",287371,898,"60087",20.90920795765752
"North America","Barbados","2021-04-02 00:00:00",287371,3,"59189",20.59671991954651
"North America","Barbados","2021-04-01 00:00:00",287371,7,"59186",20.595675972871305
"North America","Barbados","2021-03-31 00:00:00",287371,13,"59179",20.59324009729583
"North America","Barbados","2021-03-30 00:00:00",287371,4,"59166",20.588716328369948
"North America","Barbados","2021-03-26 00:00:00",287371,887,"59162",20.587324399469676
"North America","Barbados","2021-03-23 00:00:00",287371,984,"58275",20.27866416583441
"North America","Barbados","2021-03-22 00:00:00",287371,29,"57291",19.936249656367554
"North America","Barbados","2021-03-21 00:00:00",287371,644,"57262",19.926158171840584
"North America","Barbados","2021-03-20 00:00:00",287371,902,"56618",19.702057618896827
"North America","Barbados","2021-03-19 00:00:00",287371,1992,"55716",19.38817765188554
"North America","Barbados","2021-03-18 00:00:00",287371,2196,"53724",18.694997059550197
"North America","Barbados","2021-03-17 00:00:00",287371,1387,"51528",17.930828093300995
"North America","Barbados","2021-03-16 00:00:00",287371,1502,"50141",17.448176747131757
"North America","Barbados","2021-03-15 00:00:00",287371,839,"48639",16.925507445079706
"North America","Barbados","2021-03-14 00:00:00",287371,695,"47800",16.6335503582477
"North America","Barbados","2021-03-13 00:00:00",287371,615,"47105",16.39170271182548
"North America","Barbados","2021-03-12 00:00:00",287371,277,"46490",16.177693643408695
"North America","Barbados","2021-04-17 00:00:00",287371,1010,"64736",22.52697732199839
"North America","Barbados","2021-04-16 00:00:00",287371,1580,"63726",22.175515274679768
"North America","Barbados","2021-04-15 00:00:00",287371,831,"62146",21.625703359072418
"North America","Barbados","2021-04-09 00:00:00",287371,1222,"61309",21.33444223669055
"North America","Belize","2021-03-24 00:00:00",397621,900,"13958",3.5103779729943843
"North America","Belize","2021-03-23 00:00:00",397621,1080,"13058",3.284031779005636
"North America","Belize","2021-03-19 00:00:00",397621,1856,"11978",3.0124163462191382
"North America","Belize","2021-03-18 00:00:00",397621,1207,"10122",2.54564019506012
"North America","Belize","2021-03-17 00:00:00",397621,971,"8915",2.242084799344099
"North America","Belize","2021-03-16 00:00:00",397621,1387,"7944",1.9978824056073496
"North America","Belize","2021-03-12 00:00:00",397621,2511,"6557",1.649057771093579
"North America","Belize","2021-03-11 00:00:00",397621,2444,"4046",1.017551889864972
"North America","Belize","2021-03-10 00:00:00",397621,1023,"1602",0.4028962252999716
"North America","Belize","2021-03-05 00:00:00",397621,179,"579",0.1456160514660946
"North America","Belize","2021-03-04 00:00:00",397621,144,"400",0.10059830843944359
"North America","Belize","2021-03-03 00:00:00",397621,256,"256",0.0643829174012439
"North America","Belize","2021-04-23 00:00:00",397621,1154,"20131",5.062861367986097
"North America","Belize","2021-04-28 00:00:00",397621,1086,"21217",5.335985775399187
"North America","Belize","2021-04-22 00:00:00",397621,1079,"18977",4.772635248138303
"North America","Belize","2021-04-21 00:00:00",397621,1107,"17898",4.5012713111229035
"North America","Belize","2021-04-16 00:00:00",397621,1082,"16791",4.2228654925167435
"North America","Belize","2021-04-13 00:00:00",397621,1751,"15709",3.9507470681880483
"North America","Canada","2021-04-06 00:00:00",37742157,203228,"6603420",17.496138336767558
"North America","Canada","2021-01-06 00:00:00",37742157,28163,"28163",0.07461947657098665
"North America","Canada","2021-01-07 00:00:00",37742157,36086,"64249",0.1702313940350574
"North America","Canada","2021-01-08 00:00:00",37742157,41208,"105457",0.27941434295872386
"North America","Canada","2021-01-09 00:00:00",37742157,35587,"141044",0.373704131430538
"North America","Canada","2021-01-10 00:00:00",37742157,23362,"164406",0.43560308437061507
"North America","Canada","2021-01-11 00:00:00",37742157,39446,"203852",0.5401175136863534
"North America","Canada","2021-01-12 00:00:00",37742157,29444,"233296",0.6181310729007884
"North America","Canada","2021-01-13 00:00:00",37742157,30716,"264012",0.6995148687447832
"North America","Canada","2021-01-14 00:00:00",37742157,40283,"304295",0.8062469773521423
"North America","Canada","2021-01-15 00:00:00",37742157,48195,"352490",0.9339423817244997
"North America","Canada","2021-01-16 00:00:00",37742157,35604,"388094",1.028277212666992
"North America","Canada","2021-01-17 00:00:00",37742157,27451,"415545",1.1010102045836967
"North America","Canada","2021-01-18 00:00:00",37742157,43924,"459469",1.2173893505874611
"North America","Canada","2021-01-19 00:00:00",37742157,38987,"498456",1.3206876331948914
"North America","Canada","2021-01-20 00:00:00",37742157,42589,"541045",1.433529620471877
"North America","Canada","2021-01-21 00:00:00",37742157,42622,"583667",1.5464590431331204
"North America","Canada","2021-01-22 00:00:00",37742157,37742,"621409",1.6464586271526558
"North America","Canada","2021-01-23 00:00:00",37742157,24632,"646041",1.7117225176080955
"North America","Canada","2021-01-24 00:00:00",37742157,15213,"661254",1.7520302297507797
"North America","Canada","2021-01-25 00:00:00",37742157,23498,"684752",1.8142895224562814
"North America","Canada","2021-01-26 00:00:00",37742157,28505,"713257",1.889815147555027
"North America","Canada","2021-01-27 00:00:00",37742157,22870,"736127",1.9504105184025387
"North America","Canada","2021-01-28 00:00:00",37742157,24703,"760830",2.0158625274119863
"North America","Canada","2021-01-29 00:00:00",37742157,21172,"782002",2.0719589503058873
"North America","Canada","2021-01-30 00:00:00",37742157,15013,"797015",2.11173675102883
"North America","Canada","2021-01-31 00:00:00",37742157,5017,"802032",2.1250295789930607
"North America","Canada","2021-02-01 00:00:00",37742157,18263,"820295",2.1734184402868126
"North America","Canada","2021-02-02 00:00:00",37742157,12710,"833005",2.2070943110114243
"North America","Canada","2021-02-03 00:00:00",37742157,13266,"846271",2.242243335482919
"North America","Canada","2021-02-04 00:00:00",37742157,18598,"864869",2.291519798404739
"North America","Canada","2021-02-05 00:00:00",37742157,22835,"887704",2.3520224347537955
"North America","Canada","2021-02-06 00:00:00",37742157,21469,"909173",2.408905776106013
"North America","Canada","2021-02-07 00:00:00",37742157,12927,"922100",2.443156600721045
"North America","Canada","2021-02-08 00:00:00",37742157,21449,"943549",2.4999869509312886
"North America","Canada","2021-02-09 00:00:00",37742157,25771,"969320",2.56826868692216
"North America","Canada","2021-02-10 00:00:00",37742157,29760,"999080",2.6471195061797874
"North America","Canada","2021-02-11 00:00:00",37742157,32412,"1031492",2.7329969508631953
"North America","Canada","2021-02-12 00:00:00",37742157,35150,"1066642",2.826128882882873
"North America","Canada","2021-02-13 00:00:00",37742157,33237,"1099879",2.914192212172717
"North America","Canada","2021-02-14 00:00:00",37742157,17824,"1117703",2.961417917900135
"North America","Canada","2021-03-30 00:00:00",37742157,169650,"5315687",14.084216225373659
"North America","Canada","2021-03-31 00:00:00",37742157,219496,"5535183",14.66578341031224
"North America","Canada","2021-04-01 00:00:00",37742157,206465,"5741648",15.212824216697525
"North America","Canada","2021-04-02 00:00:00",37742157,160245,"5901893",15.637402493980405
"North America","Canada","2021-04-03 00:00:00",37742157,200913,"6102806",16.16973295935365
"North America","Canada","2021-04-04 00:00:00",37742157,114107,"6216913",16.472065971216217
"North America","Canada","2021-04-05 00:00:00",37742157,183279,"6400192",16.957674146710797
"North America","Canada","2021-04-07 00:00:00",37742157,231527,"6834947",18.109582343160724
"North America","Canada","2021-04-08 00:00:00",37742157,262416,"7097363",18.80486851877597
"North America","Canada","2021-04-09 00:00:00",37742157,316761,"7414124",19.644144874920634
"North America","Canada","2021-04-10 00:00:00",37742157,245427,"7659551",20.294417724985884
"North America","Canada","2021-04-11 00:00:00",37742157,181374,"7840925",20.77497849420742
"North America","Canada","2021-04-12 00:00:00",37742157,334776,"8175701",21.661986621485358
"North America","Canada","2021-04-13 00:00:00",37742157,270433,"8446134",22.37851429636096
"North America","Canada","2021-04-14 00:00:00",37742157,297534,"8743668",23.166847618168724
"North America","Canada","2021-04-15 00:00:00",37742157,306442,"9050110",23.978783194611797
"North America","Canada","2021-04-16 00:00:00",37742157,320425,"9370535",24.82776752796614
"North America","Canada","2021-04-17 00:00:00",37742157,254177,"9624712",25.501224002645106
"North America","Canada","2021-04-18 00:00:00",37742157,200717,"9825429",26.033035154827
"North America","Canada","2021-04-19 00:00:00",37742157,262792,"10088221",26.72931756391136
"North America","Canada","2021-04-20 00:00:00",37742157,238000,"10326221",27.35991215340448
"North America","Canada","2021-04-21 00:00:00",37742157,316732,"10642953",28.199111672393286
"North America","Canada","2021-04-22 00:00:00",37742157,360486,"11003439",29.154239912679078
"North America","Canada","2021-04-23 00:00:00",37742157,368302,"11371741",30.13007709124839
"North America","Canada","2021-04-24 00:00:00",37742157,286263,"11658004",30.88854725499658
"North America","Canada","2021-04-25 00:00:00",37742157,231840,"11889844",31.502820572761646
"North America","Canada","2021-04-26 00:00:00",37742157,262744,"12152588",32.19897580310526
"North America","Canada","2021-04-27 00:00:00",37742157,256540,"12409128",32.87869318120848
"North America","Canada","2021-04-28 00:00:00",37742157,261941,"12671069",33.572720817201834
"North America","Canada","2021-04-29 00:00:00",37742157,305605,"12976674",34.38243871435329
"North America","Canada","2021-04-30 00:00:00",37742157,288277,"13264951",35.14624508609828
"North America","Canada","2021-02-15 00:00:00",37742157,9861,"1127564",2.98754520045052
"North America","Canada","2021-02-16 00:00:00",37742157,26157,"1153721",3.056849665481493
"North America","Canada","2021-02-17 00:00:00",37742157,20480,"1174201",3.1111125948630862
"North America","Canada","2021-02-18 00:00:00",37742157,27025,"1201226",3.1827168754557404
"North America","Canada","2021-02-19 00:00:00",37742157,47850,"1249076",3.3094981826290426
"North America","Canada","2021-02-20 00:00:00",37742157,49707,"1298783",3.4411997173346505
"North America","Canada","2021-02-21 00:00:00",37742157,42397,"1341180",3.553532989648684
"North America","Canada","2021-02-22 00:00:00",37742157,61733,"1402913",3.7170980980233854
"North America","Canada","2021-02-23 00:00:00",37742157,48362,"1451275",3.8452359784312273
"North America","Canada","2021-02-24 00:00:00",37742157,46090,"1497365",3.9673540651107992
"North America","Canada","2021-02-25 00:00:00",37742157,58893,"1556258",4.1233944313251625
"North America","Canada","2021-02-26 00:00:00",37742157,67251,"1623509",4.301579795770549
"North America","Canada","2021-02-27 00:00:00",37742157,61729,"1685238",4.465134305916856
"North America","Canada","2021-02-28 00:00:00",37742157,46624,"1731862",4.588667256087139
"North America","Canada","2021-03-01 00:00:00",37742157,59141,"1791003",4.745364712461982
"North America","Canada","2021-03-02 00:00:00",37742157,72038,"1863041",4.936233506738897
"North America","Canada","2021-03-03 00:00:00",37742157,73462,"1936503",5.130875270324375
"North America","Canada","2021-03-04 00:00:00",37742157,77717,"2014220",5.336790899364867
"North America","Canada","2021-03-05 00:00:00",37742157,85757,"2099977",5.564008967478991
"North America","Canada","2021-03-06 00:00:00",37742157,74448,"2174425",5.761263194363798
"North America","Canada","2021-03-07 00:00:00",37742157,57567,"2231992",5.913790247865272
"North America","Canada","2021-03-08 00:00:00",37742157,86679,"2318671",6.143451207624408
"North America","Canada","2021-03-09 00:00:00",37742157,69385,"2388056",6.327290726918443
"North America","Canada","2021-03-10 00:00:00",37742157,78036,"2466092",6.534051564673423
"North America","Canada","2021-03-11 00:00:00",37742157,98028,"2564120",6.793782347945826
"North America","Canada","2021-03-12 00:00:00",37742157,110847,"2674967",7.087477803666601
"North America","Canada","2021-03-13 00:00:00",37742157,103843,"2778810",7.362615761468005
"North America","Canada","2021-03-14 00:00:00",37742157,92658,"2871468",7.608118423120332
"North America","Canada","2021-03-15 00:00:00",37742157,124640,"2996108",7.938359219903622
"North America","Canada","2021-03-16 00:00:00",37742157,120004,"3116112",8.256316669977288
"North America","Canada","2021-03-17 00:00:00",37742157,138687,"3254799",8.623775795326166
"North America","Canada","2021-03-18 00:00:00",37742157,156332,"3411131",9.037986355681792
"North America","Canada","2021-03-19 00:00:00",37742157,162984,"3574115",9.46982176985804
"North America","Canada","2021-03-20 00:00:00",37742157,133373,"3707488",9.823201148784369
"North America","Canada","2021-03-21 00:00:00",37742157,91600,"3799088",10.065900579026259
"North America","Canada","2021-03-22 00:00:00",37742157,146273,"3945361",10.453459244525956
"North America","Canada","2021-03-23 00:00:00",37742157,122714,"4068075",10.778596994337128
"North America","Canada","2021-03-24 00:00:00",37742157,170604,"4238679",11.23062203360555
"North America","Canada","2021-03-25 00:00:00",37742157,190074,"4428753",11.734233949585871
"North America","Canada","2021-03-26 00:00:00",37742157,216981,"4645734",12.309137498421196
"North America","Canada","2021-03-27 00:00:00",37742157,166566,"4812300",12.750463626125025
"North America","Canada","2021-03-28 00:00:00",37742157,146438,"4958738",13.138459468546008
"North America","Canada","2021-03-29 00:00:00",37742157,187299,"5146037",13.634718863577405
"North America","Cayman Islands","2021-03-19 00:00:00",65720,841,"2722",4.141813755325624
"North America","Cayman Islands","2021-02-10 00:00:00",65720,477,"477",0.7258064516129032
"North America","Cayman Islands","2021-02-20 00:00:00",65720,874,"1351",2.0556908094948265
"North America","Cayman Islands","2021-02-24 00:00:00",65720,530,"1881",2.8621424223980525
"North America","Cayman Islands","2021-04-16 00:00:00",65720,477,"8179",12.445222154595253
"North America","Cayman Islands","2021-04-09 00:00:00",65720,1161,"7702",11.71941570298235
"North America","Cayman Islands","2021-04-08 00:00:00",65720,1579,"6541",9.952830188679245
"North America","Cayman Islands","2021-04-21 00:00:00",65720,424,"8603",13.090383444917833
"North America","Cayman Islands","2021-03-25 00:00:00",65720,1038,"3760",5.721241631162507
"North America","Cayman Islands","2021-04-01 00:00:00",65720,1202,"4962",7.550213024954352
"North America","Curacao","2021-04-07 00:00:00",164100,2124,"5069",3.08897014015844
"North America","Curacao","2021-04-06 00:00:00",164100,2069,"2945",1.7946374162096284
"North America","Curacao","2021-03-30 00:00:00",164100,876,"876",0.5338208409506399
"North America","Curacao","2021-04-30 00:00:00",164100,1774,"54841",33.41925655088361
"North America","Curacao","2021-04-28 00:00:00",164100,553,"48894",29.795246800731263
"North America","Curacao","2021-04-27 00:00:00",164100,2412,"48341",29.45825716026813
"North America","Curacao","2021-04-26 00:00:00",164100,2065,"45929",27.98842169408897
"North America","Curacao","2021-04-25 00:00:00",164100,700,"43864",26.730042656916513
"North America","Curacao","2021-04-24 00:00:00",164100,3660,"43164",26.30347349177331
"North America","Curacao","2021-04-23 00:00:00",164100,2669,"39504",24.073126142595978
"North America","Curacao","2021-04-22 00:00:00",164100,2848,"36835",22.4466788543571
"North America","Curacao","2021-04-29 00:00:00",164100,4173,"53067",32.3382084095064
"North America","Curacao","2021-04-21 00:00:00",164100,2866,"33987",20.711151736745887
"North America","Curacao","2021-04-20 00:00:00",164100,3213,"31121",18.96465569774528
"North America","Curacao","2021-04-17 00:00:00",164100,3416,"27908",17.006703229737965
"North America","Curacao","2021-04-16 00:00:00",164100,2856,"24492",14.925045703839123
"North America","Curacao","2021-04-15 00:00:00",164100,4656,"21636",13.184643510054844
"North America","Curacao","2021-04-14 00:00:00",164100,3593,"16980",10.347349177330896
"North America","Curacao","2021-04-10 00:00:00",164100,3782,"13387",8.157830591102986
